Name,Status,HierarchyPath
Ethmoid_sinuses_middle_group456membranes789,Inactive,Respiratory_system/HABCDEFGead_and_Neck/Ethmoid_sinuses_middle_group456membranes789
Inferior_lobar_bronchus_R,Inactive,Respiratory_system/TABCDEFGhorax/Inferior_lobar_bronchus_R
Internal_oblique_female_L,Active,Muscle_system/Abdomen/Female/Internal_oblique_female_L
Deep_external_pudendal_456pudic789_male_R_V,Inactive,Vein_system/Pelvis_and_Hip/Male/Deep_external_pudendal_456pudic789_male_R_V
CN_05_456V789_Inferior_alveolar_R,Inactive,Nervous_system/Head_and_Neck/Common/CN_05_456V789_Inferior_alveolar_R
Subclavian_trunk_R,Inactive,Lymphatic_system/Arm_R/Subclavian_trunk_R
Nasalis_transverse_portion_L,Inactive,Muscle_system/Head_and_Neck/Nasalis_transverse_portion_L
Masseteric_L,Inactive,Artery_system/Head_and_Neck/Masseteric_L
Dorsal_metacarpal_ligaments_L,Inactive,Ligament_system/Arm_L/Dorsal_metacarpal_ligaments_L
Semitendinosus_male_L,Inactive,Muscle_system/Lower_Limb_L/Male/Semitendinosus_male_L
Thoracoacromial_acromial_branch_R,Inactive,Artery_system/Arm_R/Thoracoacromial_acromial_branch_R
Descending_genicular_L,Inactive,Artery_system/Lower_Limb_L/Common/Descending_genicular_L
Salivary_456parotid789_gland_L,Inactive,Digestive_system/Head_and_Neck/Salivary_456parotid789_gland_L
Adductor_magnus_female_L,Inactive,Muscle_system/Lower_Limb_L/Female/Adductor_magnus_female_L
Pectineus_R,Inactive,Muscle_system/Lower_Limb_R/Common/Pectineus_R
Deep_fibular_456peroneal789_L,Inactive,Nervous_system/Lower_Limb_L/Common/Deep_fibular_456peroneal789_L
Repetition_with_Back,Inactive,Ligament_system/Head_and_Neck/Repetition_with_Back
Superficial_inguinal_lymph_vessels_female_L,Inactive,Lymphatic_system/Pelvis_and_Hip/OPQRSTFemale/Superficial_inguinal_lymph_vessels_female_L
Vocalis_L,Inactive,Muscle_system/Head_and_Neck/Vocalis_L
Subcostal_456innermost_intercostal789_R,Active,Muscle_system/Thorax/Subcostal_456innermost_intercostal789_R
L01_Dorsal_ramus_L,Active,Nervous_system/Pelvis_and_Hip/Common/L01_Dorsal_ramus_L
Palmar_metacarpal_R_A,Inactive,Artery_system/Arm_R/Palmar_metacarpal_R_A
Median_lateral_root_R,Inactive,Nervous_system/Thorax/Common/Median_lateral_root_R
Mandibular_lymph_nodes_R,Inactive,Lymphatic_system/Head_and_Neck/Mandibular_lymph_nodes_R
Superior_clunial_456cluneal789_female_R,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/Superior_clunial_456cluneal789_female_R
Pelvic_splanchnic_nerves_female_R,Inactive,Nervous_system/Abdomen/Repetition_with_PelvisHip/FUVWXYZemale/Pelvic_splanchnic_nerves_female_R
C06_Spinal_nerve_456ventral_ramus789_R,Inactive,Nervous_system/Head_and_Neck/Common/C06_Spinal_nerve_456ventral_ramus789_R
Inferior_anastomotic_vein_456of_Labbe789_L,Inactive,Vein_system/Head_and_Neck/Inferior_anastomotic_vein_456of_Labbe789_L
Median_cubital_L,Inactive,Vein_system/Arm_L/Median_cubital_L
Intermediate_lacunar_lymph_node_R,Inactive,Lymphatic_system/Pelvis_and_Hip/Common/Intermediate_lacunar_lymph_node_R
Right_lymphatic_456thoracic789_duct,Inactive,Lymphatic_system/Head_and_Neck/Right_lymphatic_456thoracic789_duct
Skeleton_system,Active,Skeleton_system
Premolar_bicuspid_first_21_L,Inactive,Skeleton_system/Head_and_Neck/Premolar_bicuspid_first_21_L
Ethmoid_cribriform_plate_L,Inactive,Skeleton_system/Head_and_Neck/Ethmoid_cribriform_plate_L
Depressor_anguli_oris_R,Inactive,Muscle_system/Head_and_Neck/Depressor_anguli_oris_R
T10_Spinal_nerve_456ventral_ramus789_female_L,Inactive,Nervous_system/Thorax/Repetition_with_Abdomen/FemaABCDEFGle/T10_Spinal_nerve_456ventral_ramus789_female_L
Retrocalcaneal_bursa_R,Inactive,Muscle_system/Lower_Limb_R/Common/Retrocalcaneal_bursa_R
Profunda_femoris_456deep_femoral_deep_artery_of_the_thigh789_female_R,Inactive,Artery_system/Lower_Limb_R/Female/Profunda_femoris_456deep_femoral_deep_artery_of_the_thigh789_female_R
Deep_circumflex_iliac_male_L,Inactive,Vein_system/Pelvis_and_Hip/Male/Deep_circumflex_iliac_male_L
Anterior_tibial_R_A,Inactive,Artery_system/Lower_Limb_R/Common/Anterior_tibial_R_A
Extensor_carpi_radialis_longus_L,Inactive,Muscle_system/Arm_L/Extensor_carpi_radialis_longus_L
Lung_L,Inactive,Respiratory_system/TABCDEFGhorax/Lung_L
Branches_to_the_intrinsic_muscles_of_the_tongue_L,Inactive,Nervous_system/Head_and_Neck/Common/Branches_to_the_intrinsic_muscles_of_the_tongue_L
Bladder_body_L_half,Active,Reproductive_system/Pelvis_and_Hip/Female/Bladder_body_L_half
L01_Ventral_root_R,Inactive,Nervous_system/Back/Common/L01_Ventral_root_R
Internal_carotid_plexus_L,Inactive,Nervous_system/Head_and_Neck/Common/Internal_carotid_plexus_L
Obliquus_capitis_inferior_L,Inactive,Muscle_system/Head_and_Neck/Obliquus_capitis_inferior_L
Anterior_cruciate_ligament_456ACL789_L,Inactive,Ligament_system/Lower_Limb_L/Common/Anterior_cruciate_ligament_456ACL789_L
T05_VertebraABCDEFG,Inactive,Skeleton_system/Back/Common/T05_VertebraABCDEFG
Adductor_pollicis_L,Inactive,Muscle_system/Arm_L/Adductor_pollicis_L
Articular_cartilage_acetabulum_female_L,Active,Skeleton_system/Pelvis_and_Hip/Female/Articular_cartilage_acetabulum_female_L
Buccinator_L,Inactive,Muscle_system/Head_and_Neck/Buccinator_L
FemZYXQPOale,Inactive,Muscle_system/Abdomen/Repetition_with_Pelvis_and_Hip/FemZYXQPOale
Lateral_talocalcaneal_ligament_R,Inactive,Ligament_system/Lower_Limb_R/Common/Lateral_talocalcaneal_ligament_R
Thoracodorsal_R_V,Inactive,Vein_system/Back/Thoracodorsal_R_V
T10_Dorsal_ramus_lateral_branch_R,Inactive,Nervous_system/Back/Common/T10_Dorsal_ramus_lateral_branch_R
Postcentral_gyrus_L,Inactive,Nervous_system/Head_and_Neck/Common/brain/Cerebral_cortex/Left_cerebral_cortex/Left_parietal_lobe/Postcentral_gyrus_L
Cardiac_456gastroesophageal_lower_esophageal789_sphincter_front_portion,Inactive,Digestive_system/Abdomen/Cardiac_456gastroesophageal_lower_esophageal789_sphincter_front_portion
Ilium_female_R,Active,Skeleton_system/Pelvis_and_Hip/Female/Ilium_female_R
Inferior_rectus_L,Inactive,Muscle_system/Head_and_Neck/Inferior_rectus_L
Palatopharyngeus_R,Inactive,Muscle_system/Head_and_Neck/Palatopharyngeus_R
Lateral_ligament_456mandible789_L,Inactive,Ligament_system/Head_and_Neck/Common/Lateral_ligament_456mandible789_L
ABCDEFG4th_Proximal_phalanx_foot_L,Inactive,Skeleton_system/Lower_Limb_L/Common/ABCDEFG4th_Proximal_phalanx_foot_L
Common,Inactive,Ligament_system/Head_and_Neck/Common
Scalene_anterior_456scalenus_anterior789_R,Inactive,Muscle_system/Head_and_Neck/Scalene_anterior_456scalenus_anterior789_R
Biceps_femoris_long_head_female_R,Inactive,Muscle_system/Lower_Limb_R/Female/Biceps_femoris_long_head_female_R
Great_pancreatic_456pancreatica_magna789,Inactive,Artery_system/Abdomen/Common/Great_pancreatic_456pancreatica_magna789
Salivary_duct_L,Inactive,Digestive_system/Head_and_Neck/Salivary_duct_L
Thorax,Inactive,Digestive_system/Thorax
Bridging_veins_L,Inactive,Vein_system/Head_and_Neck/Bridging_veins_L
Anococcygeal_ligament_female,Active,Muscle_system/Pelvis_and_Hip/Female/Anococcygeal_ligament_female
CN_06_456VI789_Abducens_456abducent789_R,Inactive,Nervous_system/Head_and_Neck/Common/CN_06_456VI789_Abducens_456abducent789_R
C01_Dorsal_root_L,Inactive,Nervous_system/Head_and_Neck/Common/C01_Dorsal_root_L
Pancreatic_branches_superior,Inactive,Artery_system/Abdomen/Common/Pancreatic_branches_superior
CN_07_456VII789_Buccal_branches_L,Inactive,Nervous_system/Head_and_Neck/Common/CN_07_456VII789_Buccal_branches_L
Inferior_mesenteric_ganglion,Inactive,Nervous_system/Abdomen/Common/Inferior_mesenteric_ganglion
Inferior_frontal_gyrus_L,Inactive,Nervous_system/Head_and_Neck/Common/brain/Cerebral_cortex/Left_cerebral_cortex/Left_frontal_lobe/Inferior_frontal_gyrus_L
Anterior_deep_cervical_456pretracheal_and_thyroid789_lymph_nodes_L,Inactive,Lymphatic_system/Head_and_Neck/Anterior_deep_cervical_456pretracheal_and_thyroid789_lymph_nodes_L
Internal_iliac_anterior_trunk_male_R_A,Inactive,Artery_system/Pelvis_and_Hip/Male/Internal_iliac_anterior_trunk_male_R_A
Gonadal_456testicular_internal_spermatic789_male_L_AABCDEFG,Inactive,Artery_system/Pelvis_and_Hip/Male/Gonadal_456testicular_internal_spermatic789_male_L_AABCDEFG
Medial_cuneiform_L,Inactive,Skeleton_system/Lower_Limb_L/Common/Medial_cuneiform_L
Longitudinal_fascicles_456part_of_the_cruciform_ligament_of_the_atlas789,Inactive,Ligament_system/Head_and_Neck/Common/Longitudinal_fascicles_456part_of_the_cruciform_ligament_of_the_atlas789
Distal_intercarpal_ligaments_L,Inactive,Ligament_system/Arm_L/Distal_intercarpal_ligaments_L
Suprachiasmatic_nucleus_R,Inactive,Nervous_system/Head_and_Neck/Common/brain/Suprachiasmatic_nucleus_R
Angular_L_A,Inactive,Artery_system/Head_and_Neck/Angular_L_A
CN_09_456IX789_Superior_ganglion_L,Inactive,Nervous_system/Head_and_Neck/Common/CN_09_456IX789_Superior_ganglion_L
Obturator_female_R,Inactive,Nervous_system/Pelvis_and_Hip/Repetition_with_LLR/HIJKFemale/Obturator_female_R
Dorsal_radioulnar_ligament_R,Inactive,Ligament_system/Arm_R/Dorsal_radioulnar_ligament_R
Internal_iliac_plexus_male_R,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/Internal_iliac_plexus_male_R
Internal_iliac_female_L_V,Inactive,Vein_system/Pelvis_and_Hip/Female/Internal_iliac_female_L_V
L05_Dorsal_ramus_lateral_branch_female_L,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/L05_Dorsal_ramus_lateral_branch_female_L
Artery_of_central_sulcus_L,Inactive,Artery_system/Head_and_Neck/Artery_of_central_sulcus_L
Thorax,Inactive,Vein_system/Thorax
Ilioinguinal_male_L,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/Ilioinguinal_male_L
Upper_trunk_456C05357C06789_L,Inactive,Nervous_system/Head_and_Neck/Common/Upper_trunk_456C05357C06789_L
ABCDEFG2nd_Middle_phalanx_hand_L,Inactive,Skeleton_system/Arm_L/ABCDEFG2nd_Middle_phalanx_hand_L
Sacral_splanchnic_nerves_female_RABCDEFG,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/Sacral_splanchnic_nerves_female_RABCDEFG
ABCDEFG1st_Metacarpal_pollex_L,Inactive,Skeleton_system/Arm_L/ABCDEFG1st_Metacarpal_pollex_L
Retrocalcaneal_bursa_L,Inactive,Muscle_system/Lower_Limb_L/Common/Retrocalcaneal_bursa_L
Ethmoid_sinuses_L,Inactive,Skeleton_system/Head_and_Neck/Ethmoid_sinuses_L
Inferior_sagittal_sinus,Inactive,Vein_system/Head_and_Neck/Inferior_sagittal_sinus
Coccygeal_male_R,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/Coccygeal_male_R
Median_antebrachial_L,Inactive,Vein_system/Arm_L/Median_antebrachial_L
T09_Cutaneous_branches_lateral_RABCDEFG,Inactive,Nervous_system/Abdomen/Common/T09_Cutaneous_branches_lateral_RABCDEFG
S0124605_Sacrum_female,Active,Skeleton_system/Pelvis_and_Hip/Female/S0124605_Sacrum_female
Preaortic_456inferior_mesenteric789_lymph_nodes,Inactive,Lymphatic_system/Abdomen/Common/Preaortic_456inferior_mesenteric789_lymph_nodes
Superficial_temporal_parietal_branch_R_A,Inactive,Artery_system/Head_and_Neck/Superficial_temporal_parietal_branch_R_A
Splenius_cervicis_L,Inactive,Muscle_system/Back/Common/Splenius_cervicis_L
Femur_thigh_female_R,Inactive,Skeleton_system/Lower_Limb_R/SKRFemale/Femur_thigh_female_R
Ilioinguinal_male_R,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/Ilioinguinal_male_R
Deep_transverse_perineal_female_R,Active,Muscle_system/Pelvis_and_Hip/Female/Deep_transverse_perineal_female_R
Left_frontal_lobe,Inactive,Nervous_system/Head_and_Neck/Common/brain/Cerebral_cortex/Left_cerebral_cortex/Left_frontal_lobe
Internal_iliac_posterior_trunk_male_R_V,Inactive,Vein_system/Pelvis_and_Hip/Male/Internal_iliac_posterior_trunk_male_R_V
Pelvis_and_Hip,Active,Artery_system/Pelvis_and_Hip
Obturator_lymph_nodes_male_L,Inactive,Lymphatic_system/Pelvis_and_Hip/OPQRSTMale/Obturator_lymph_nodes_male_L
Ulnar_superficial_branch_L,Inactive,Nervous_system/Arm_L/Ulnar_superficial_branch_L
Internal_iliac_posterior_trunk_male_R_A,Inactive,Artery_system/Pelvis_and_Hip/Male/Internal_iliac_posterior_trunk_male_R_A
Occipital_lymph_vessel_L,Inactive,Lymphatic_system/Head_and_Neck/Occipital_lymph_vessel_L
Anterior_sacroiliac_ligament_male_R,Inactive,Ligament_system/Pelvis_and_Hip/Male/Anterior_sacroiliac_ligament_male_R
Inferior_rectal_female_L_V,Inactive,Vein_system/Pelvis_and_Hip/Female/Inferior_rectal_female_L_V
Tricuspid_valve_chordae_tendineae,Inactive,Artery_system/Thorax/heart/group8/Tricuspid_valve_chordae_tendineae
Palmar_456volar789_carpal_ligament_L,Inactive,Ligament_system/Arm_L/Palmar_456volar789_carpal_ligament_L
Glenoid_labrum_R,Inactive,Skeleton_system/Arm_R/Glenoid_labrum_R
Adductor_longus_male_L,Inactive,Muscle_system/Lower_Limb_L/Male/Adductor_longus_male_L
Medial_antebrachial_cutaneous_456C08357T01789_R,Inactive,Nervous_system/Arm_R/Medial_antebrachial_cutaneous_456C08357T01789_R
Ulna_forearm_antebrachium_L,Inactive,Skeleton_system/Arm_L/Ulna_forearm_antebrachium_L
L04_Dorsal_ramus_medial_branch_L,Active,Nervous_system/Pelvis_and_Hip/Common/L04_Dorsal_ramus_medial_branch_L
L05_Dorsal_root_male_L,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/L05_Dorsal_root_male_L
S03_Dorsal_root_female_R,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/S03_Dorsal_root_female_R
Arcuate_L,Inactive,Artery_system/Lower_Limb_L/Common/Arcuate_L
Sacral_splanchnic_nerves_male_RABCDEFG,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/Sacral_splanchnic_nerves_male_RABCDEFG
Vertebral_L_A,Inactive,Artery_system/Head_and_Neck/Vertebral_L_A
S05_Spinal_nerve_contribution_to_coccygeal_plexus_male_R,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/S05_Spinal_nerve_contribution_to_coccygeal_plexus_male_R
Lesser_palatine_L_A,Inactive,Artery_system/Head_and_Neck/Lesser_palatine_L_A
CN_08_456VIII789_Vestibulocochlear_456statoacoustic789_R,Inactive,Nervous_system/Head_and_Neck/Common/CN_08_456VIII789_Vestibulocochlear_456statoacoustic789_R
Pulmonary_valve_anterior_cusp,Inactive,Artery_system/Thorax/heart/group6/Pulmonary_valve_anterior_cusp
Superficial_circumflex_iliac_male_L_A,Inactive,Artery_system/Pelvis_and_Hip/Male/Superficial_circumflex_iliac_male_L_A
Popliteus_L,Inactive,Muscle_system/Lower_Limb_L/Common/Popliteus_L
Ulnar_group_of_lymph_vessels_L,Inactive,Lymphatic_system/Arm_L/Ulnar_group_of_lymph_vessels_L
Hyoepiglottic_ligament,Inactive,Ligament_system/Head_and_Neck/Common/Hyoepiglottic_ligament
Dorsal_common_digital_R,Inactive,Artery_system/Lower_Limb_R/Common/Dorsal_common_digital_R
Common,Inactive,Vein_system/Abdomen/Common
Superficial_dorsal_vein_456of_the_penis789,Inactive,Vein_system/Pelvis_and_Hip/Male/Superficial_dorsal_vein_456of_the_penis789
T06_Dorsal_ramus_lateral_branch_R,Inactive,Nervous_system/Back/Common/T06_Dorsal_ramus_lateral_branch_R
Teres_minor_L,Inactive,Muscle_system/Arm_L/Teres_minor_L
S04_Dorsal_root_ganglion_female_L,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/S04_Dorsal_root_ganglion_female_L
Auricularis_superior_L,Inactive,Muscle_system/Head_and_Neck/Auricularis_superior_L
Ethmoid_crista_galli,Inactive,Skeleton_system/Head_and_Neck/Ethmoid_crista_galli
Suprascapular_R_V,Inactive,Vein_system/Back/Suprascapular_R_V
2_20_mAnatomy,Active,
Duodenum_sectioned_456front789,Inactive,Digestive_system/Abdomen/Duodenum_sectioned_456front789
C05_Dorsal_ramus_lateral_branch_R,Inactive,Nervous_system/Head_and_Neck/Common/C05_Dorsal_ramus_lateral_branch_R
Vidian_456artery_of_pterygoid_canal789_L,Inactive,Artery_system/Head_and_Neck/Vidian_456artery_of_pterygoid_canal789_L
C02_Axis,Inactive,Skeleton_system/Head_and_Neck/C02_Axis
Rectus_abdominis_female_L,Active,Muscle_system/Abdomen/Female/Rectus_abdominis_female_L
Femoral_female_L_V,Inactive,Vein_system/Lower_Limb_L/Female/Femoral_female_L_V
Trapezius_L,Inactive,Muscle_system/Back/Common/Trapezius_L
Intertubercular_tendon_sheath_R,Inactive,Muscle_system/Arm_R/Intertubercular_tendon_sheath_R
Ischium_female_R,Active,Skeleton_system/Pelvis_and_Hip/Female/Ischium_female_R
Inferior_vesical_female_R_V,Inactive,Vein_system/Pelvis_and_Hip/Female/Inferior_vesical_female_R_V
Superficial_inguinal_lymph_nodes_456vertical_tract789_R,Inactive,Lymphatic_system/Pelvis_and_Hip/Common/Superficial_inguinal_lymph_nodes_456vertical_tract789_R
Cricothyroid_456oblique_part789_L,Inactive,Muscle_system/Head_and_Neck/Cricothyroid_456oblique_part789_L
Aryepiglottic_R,Inactive,Muscle_system/Head_and_Neck/Aryepiglottic_R
Intertransversarii_posteriores_cervicis_L,Inactive,Muscle_system/Back/Common/Intertransversarii_posteriores_cervicis_L
Medial_superior_genicular_R_A,Inactive,Artery_system/Lower_Limb_R/Common/Medial_superior_genicular_R_A
Superficial_inguinal_lymph_vessels_male_R,Inactive,Lymphatic_system/Pelvis_and_Hip/OPQRSTMale/Superficial_inguinal_lymph_vessels_male_R
Urinary_system,Inactive,Urinary_system
Trapezoid_L,Inactive,Skeleton_system/Arm_L/Trapezoid_L
Prostatic_venous_plexus_L,Inactive,Vein_system/Pelvis_and_Hip/Male/Prostatic_venous_plexus_L
Inframammary_lymph_nodes_L,Inactive,Lymphatic_system/Thorax/Common/Inframammary_lymph_nodes_L
Cecal,Inactive,Vein_system/Abdomen/Common/Cecal
Anterior_auricular_L_V,Inactive,Vein_system/Head_and_Neck/Anterior_auricular_L_V
Clitoris,Active,Reproductive_system/Pelvis_and_Hip/Female/Clitoris
Vagal_branch_to_fundus_and_body_of_stomach,Inactive,Nervous_system/Thorax/Repetition_with_Abdomen/Common/Vagal_branch_to_fundus_and_body_of_stomach
Extensor_digitorum_brevis_L,Inactive,Muscle_system/Lower_Limb_L/Common/Extensor_digitorum_brevis_L
T11_Ventral_root_L,Inactive,Nervous_system/Back/Common/T11_Ventral_root_L
CN_10_456X789_Inferior_cervical_456vagal789_cardiac_branch_R,Inactive,Nervous_system/Head_and_Neck/Repetition_with_Thorax/Common/CN_10_456X789_Inferior_cervical_456vagal789_cardiac_branch_R
Pancreaticoduodenal_posterior_inferior_A,Inactive,Artery_system/Abdomen/Common/Pancreaticoduodenal_posterior_inferior_A
Common,Inactive,Skeleton_system/Lower_Limb_R/Common
Ovarian_plexus_female_R,Inactive,Nervous_system/Abdomen/Repetition_with_PelvisHip/FUVWXYZemale/Ovarian_plexus_female_R
Deep_external_pudendal_456pudic789_female_R_V,Inactive,Vein_system/Pelvis_and_Hip/Female/Deep_external_pudendal_456pudic789_female_R_V
Salivary_duct_R,Inactive,Digestive_system/Head_and_Neck/Salivary_duct_R
Vestibule_of_larynx,Inactive,Digestive_system/Head_and_Neck/Vestibule_of_larynx
Nerve_to_quadratus_femoris_L,Active,Nervous_system/Pelvis_and_Hip/Common/Nerve_to_quadratus_femoris_L
Greater_splanchnic_nerves_LABCDEFG,Inactive,Nervous_system/Abdomen/Common/Greater_splanchnic_nerves_LABCDEFG
ABCDEFG1st_Metatarsal_hallux_R,Inactive,Skeleton_system/Lower_Limb_R/Common/ABCDEFG1st_Metatarsal_hallux_R
Anterior_medial_nucleus_of_the_optic_lobe_L,Inactive,Nervous_system/Head_and_Neck/Common/brain/Anterior_medial_nucleus_of_the_optic_lobe_L
Glans_penis,Inactive,Reproductive_system/Pelvis_and_Hip/Male/Glans_penis
Brachiocephalic_456innominate789_R,Inactive,Vein_system/Thorax/Brachiocephalic_456innominate789_R
Subcutaneous_calcaneal_456of_lateral_malleolus789_bursa_L,Inactive,Muscle_system/Lower_Limb_L/Common/Subcutaneous_calcaneal_456of_lateral_malleolus789_bursa_L
Iliohypogastric_female_L,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/Iliohypogastric_female_L
Deep_dorsal_vein_456of_the_penis789,Inactive,Vein_system/Pelvis_and_Hip/Male/Deep_dorsal_vein_456of_the_penis789
Common_palmar_digital_L,Inactive,Nervous_system/Arm_L/Common_palmar_digital_L
Extensor_digitorum_longus_L,Inactive,Muscle_system/Lower_Limb_L/Common/Extensor_digitorum_longus_L
Carpometacarpal_articular_capsule_of_pollex_R,Inactive,Ligament_system/Arm_R/Carpometacarpal_articular_capsule_of_pollex_R
Aryepiglottic_fold_L,Inactive,Muscle_system/Head_and_Neck/Aryepiglottic_fold_L
Salivary_456sublingual789_gland_R,Inactive,Digestive_system/Head_and_Neck/Salivary_456sublingual789_gland_R
Inferior_hypophyseal_R,Inactive,Artery_system/Head_and_Neck/Inferior_hypophyseal_R
Sympathetic_trunk_thoracic_region_female_R,Inactive,Nervous_system/Thorax/FemABCDEFGale/Sympathetic_trunk_thoracic_region_female_R
Superficial_temporal_frontal_branch_R_A,Inactive,Artery_system/Head_and_Neck/Superficial_temporal_frontal_branch_R_A
Pelvic_splanchnic_nerves_female_RABCDEFG,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/Pelvic_splanchnic_nerves_female_RABCDEFG
Flexor_carpi_ulnaris_R,Inactive,Muscle_system/Arm_R/Flexor_carpi_ulnaris_R
Subclavian_R_A,Inactive,Artery_system/Thorax/Subclavian_R_A
Female,Active,Muscle_system/Pelvis_and_Hip/Female
Dorsalis_pedis_R_A,Inactive,Artery_system/Lower_Limb_R/Common/Dorsalis_pedis_R_A
Coronary_trunk_R,Inactive,Lymphatic_system/Thorax/Common/Coronary_trunk_R
Infraorbital_canal_and_foramen_L,Inactive,Skeleton_system/Head_and_Neck/Infraorbital_canal_and_foramen_L
Intertransversarii_laterales_lumborum_female_R,Inactive,Muscle_system/Back/Female/Intertransversarii_laterales_lumborum_female_R
Dorsal_cuboideonavicular_ligament_L,Inactive,Ligament_system/Lower_Limb_L/Common/Dorsal_cuboideonavicular_ligament_L
Female,Active,Ligament_system/Pelvis_and_Hip/Female
T10_Spinal_nerve_456ventral_ramus789_female_RABCDEFG,Inactive,Nervous_system/Abdomen/UVWXYZFemale/T10_Spinal_nerve_456ventral_ramus789_female_RABCDEFG
